state,county,vet population,latitude,longitude
South Carolina,Day,626,45.3703247382503,-97.6036078054903
South Carolina,Deuel,480,44.7621049571138,-96.6693603038347
South Carolina,Dewey,486,45.1100505075838,-100.880323383145
South Carolina,Douglas,349,46.5251156387982,-91.9215112736671
South Carolina,Edmunds,331,45.4169001268959,-99.2145683068789
South Carolina,Fall River,1173,43.2388157755287,-103.526901349712
South Carolina,Faulk,228,45.0716943051698,-99.1433353595386
South Carolina,Grant,771,42.8594567408292,-90.79175476133
South Carolina,Gregory,448,43.2497746905041,-99.0145681085772
South Carolina,Haakon,160,44.3703237467421,-101.526899366695
South Carolina,Hamlin,458,44.6744336373104,-97.1899087651677
South Carolina,Hand,356,44.5456663863491,-99.0063489223457
South Carolina,Hanson,297,43.6744326458022,-97.7871696313288
South Carolina,Harding,93,45.5785441227836,-103.494024604785
South Carolina,Hughes,1473,44.3237483580965,-100.094021233657
South Carolina,Hutchinson,625,35.8415481671117,-101.354296455832
South Carolina,Hyde,148,44.5456663863491,-99.4885411812647
South Carolina,Jackson,234,44.3337999890057,-90.7391567859813
South Carolina,Jerauld,238,44.0662138561739,-98.6310060844371
South Carolina,Jones,114,32.7374355003204,-99.8803223916364
South Carolina,Kingsbury,554,44.3703237467421,-97.4912789269921
South Carolina,Lake,876,36.3443075281533,-89.5198037224799
South Carolina,Lawrence,2368,35.2287504692373,-87.4016852551118
South Carolina,Lincoln,3447,42.4470341685537,-110.546086391476
South Carolina,Lyman,356,43.8579944716407,-99.831007274247
South Carolina,McCook,485,43.6744326458022,-97.3679911335185
South Carolina,McPherson,279,45.7675854061098,-99.2227874931104
South Carolina,Marshall,395,39.8771715377895,-80.6945434327982
South Carolina,Meade,3531,44.5895020462508,-102.78717458887
South Carolina,Mellette,158,43.6141586134373,-100.721419116001
South Carolina,Miner,281,44.0223781962721,-97.609087262978
South Carolina,Minnehaha,14773,43.6744326458022,-96.7899083685644
South Carolina,Moody,681,44.0223781962721,-96.6721000325785
South Carolina,Pennington,12363,44.101830329844,-103.028270718329
South Carolina,Perkins,308,45.4908728029801,-102.477585240814
South Carolina,Potter,281,35.4004518393505,-101.896762747116
South Carolina,Roberts,778,35.8388084383678,-100.814569893292
South Carolina,Sanborn,300,44.0223781962721,-98.091279521897
South Carolina,Shannon,713,43.3511446540269,-102.540599001923
South Carolina,Spink,703,44.9374475967208,-98.3460742950758
South Carolina,Stanley,225,44.468953981521,-100.540597018906
South Carolina,Sully,140,44.721009025956,-100.19539119718
South Carolina,Todd,599,43.194980115627,-100.713199929769
South Carolina,Tripp,532,43.3840213989532,-99.8830621203803
South Carolina,Turner,823,43.290870621662,-97.1625114777291
South Carolina,Union,1105,36.2983092987609,-83.8358225156941
South Carolina,Walworth,547,42.6674641311914,-88.5408414056291
South Carolina,Yankton,2088,42.9840210023499,-97.3981281497009
South Carolina,Ziebach,197,44.9922421715979,-101.567995297853
Tennessee,Anderson,7999,31.7949688124332,-95.6638798548387
Tennessee,Bedford,3254,37.3354693754082,-79.523388514008
Tennessee,Benton,1876,46.2799146812113,-119.406369149113
Tennessee,Bledsoe,912,35.5631375976897,-85.1761709217276
Tennessee,Blount,12358,35.6739333328349,-83.9256190591601
Tennessee,Bradley,8481,35.1723526401562,-84.8619830157475
Tennessee,Campbell,3233,44.2470359532685,-105.551560891423
Tennessee,Cannon,1047,35.8087281441847,-86.0465374187521
Tennessee,Carroll,3020,36.7448921084704,-80.7481413696554
Tennessee,Carter,5943,36.3057090139241,-82.1366879204001
Tennessee,Cheatham,3326,36.2489112002396,-87.0964970027085
Tennessee,Chester,1250,35.4177431943495,-88.5970392424085
Tennessee,Claiborne,2379,36.466302832194,-83.691028089259
Tennessee,Clay,678,38.4658258646504,-81.0505297298349
Tennessee,Cocke,3136,35.9471228169652,-83.1034507068468
Tennessee,Coffee,5072,35.4977401150319,-86.0747363332926
Tennessee,Crockett,1049,30.6881183999145,-101.674844718863
Tennessee,Cumberland,6926,37.5250620774255,-78.2686368131046
Tennessee,Davidson,40066,36.1869135867107,-86.7849089966506
Tennessee,Decatur,1116,35.6147356115299,-88.1072580955305
Tennessee,DeKalb,1443,35.9787216006348,-85.8469451016495
Tennessee,Dickson,4575,36.1469151263695,-87.3582869256416
Tennessee,Dyer,3012,36.0469189755165,-89.4438066478317
Tennessee,Fayette,3965,38.0412422081286,-81.0649291755577
Tennessee,Fentress,1254,36.3569070431608,-84.8907819071932
Tennessee,Franklin,3822,46.4662162357936,-118.833765841647
Tennessee,Gibson,4247,36.0069205151753,-88.9494256780144
Tennessee,Giles,2471,37.3146701760308,-80.723942301149
Tennessee,Grainger,1880,36.2507111309549,-83.4940356720786
Tennessee,Greene,6326,38.330031091792,-78.4744288915601
Tennessee,Grundy,1007,35.3733449033708,-85.6995507752922
Tennessee,Hamblen,5540,36.2151125012513,-83.275444086314
Tennessee,Hamilton,27917,31.7182564076052,-98.1159370805918
Tennessee,Hancock,517,40.5163469340419,-80.5931473358333
Tennessee,Hardeman,2219,34.3237384430143,-99.7378564969558
Tennessee,Hardin,2485,30.3209947482375,-94.4008649039201
Tennessee,Hawkins,5662,36.4183046797845,-82.9444568269905
Tennessee,Haywood,1113,35.6099357962889,-89.2858127294839
Tennessee,Henderson,2105,32.1812705653172,-95.9405924579684
Tennessee,Henry,3522,36.6990938713797,-79.8677752575457
Tennessee,Hickman,2177,35.8013284290216,-87.4740824683294
Tennessee,Houston,940,31.2607217073809,-95.3597699642705
Tennessee,Humphreys,1918,36.0243198454237,-87.7762708362071
Tennessee,Jackson,930,44.3337999890057,-90.7391567859813
Tennessee,Jefferson,5109,43.0202505514008,-88.7746324063234
Tennessee,Johnson,1727,44.0278576537599,-106.688548320124
Tennessee,Knox,35694,33.614148698355,-99.7351167682119
Tennessee,Lake,542,36.3443075281533,-89.5198037224799
Tennessee,Lauderdale,1952,35.7429306769234,-89.6497987185888
Tennessee,Lawrence,2845,35.2287504692373,-87.4016852551118
Tennessee,Lewis,915,38.9468073502533,-80.5141503766594
Tennessee,Lincoln,3126,42.4470341685537,-110.546086391476
Tennessee,Loudon,5470,35.7545302304224,-84.3594023615604
Tennessee,McMinn,4469,35.4429422243644,-84.6305919226737
Tennessee,McNairy,2517,35.1901519550081,-88.5746401046174
Tennessee,Macon,1478,36.5257005458006,-86.0085388814279
Tennessee,Madison,6807,38.4286272965331,-78.2678368438978
Tennessee,Marion,2337,39.5125855717795,-80.2165618317209
Tennessee,Marshall,2243,39.8771715377895,-80.6945434327982
Tennessee,Maury,7186,35.6301350187613,-87.0674981189611
Tennessee,Meigs,1200,35.5203392451247,-84.825584416837
Tennessee,Monroe,3617,43.941815077662,-90.6451604041795
Tennessee,Montgomery,25331,37.1740755879315,-80.3957549340495
Tennessee,Moore,619,35.8388084383678,-101.894023018372
Tennessee,Morgan,1798,39.543584378544,-78.2454377061067
Tennessee,Obion,2736,36.3523072202216,-89.1498179643238
Tennessee,Overton,1776,36.342507597438,-85.2889665798898
Tennessee,Perry,737,35.6321349417783,-87.8476680879162
Tennessee,Pickett,527,36.5169008845256,-85.0083773805963
Tennessee,Polk,1509,45.4689549730292,-92.5214109856334
Tennessee,Putnam,5468,38.4760254720374,-81.8804977819147
Tennessee,Rhea,2769,35.6171355191504,-84.928980436819
Tennessee,Roane,5672,38.7318156259194,-81.3151195449919
Tennessee,Robertson,5504,31.0251050354091,-96.5351135953856
Tennessee,Rutherford,20959,35.8597261811197,-86.4205230229423
Tennessee,Scott,1536,36.739692308626,-82.6394685668889
Tennessee,Sequatchie,1188,35.3573455192343,-85.4165616683782
Tennessee,Sevier,7676,38.7730579230399,-111.907731577174
Tennessee,Shelby,61169,31.7757907112262,-94.1542893169729
Tennessee,Smith,1556,32.4114077798013,-95.2885370169301
Tennessee,Stewart,1973,36.5035014003113,-87.831468711478
Tennessee,Sullivan,15619,36.5043013695181,-82.2646829934919
Tennessee,Sumner,13566,36.4489035019456,-86.4801207288507
Tennessee,Tipton,6138,35.511939568453,-89.8239920133747
Tennessee,Trousdale,685,36.3907057421491,-86.1271343163396
Tennessee,Unicoi,2075,36.1057167122181,-82.4182770812021
Tennessee,Union,1361,36.2983092987609,-83.8358225156941
Tennessee,Van Buren,549,35.677933178869,-85.4343609832301
Tennessee,Warren,2664,38.8966092825251,-78.1954396306803
Tennessee,Washington,11982,43.3678371717658,-88.2292533995712
Tennessee,Wayne,1399,38.1322387054048,-82.4174771119953
Tennessee,Weakley,2666,36.2829098915296,-88.7380338151112
Tennessee,White,2240,35.9243236945708,-85.4475604751427
Tennessee,Williamson,11189,30.6552416549882,-97.6008680767464
Tennessee,Wilson,9560,29.1620894895855,-98.0693616919462
Texas,Anderson,5096,31.7949688124332,-95.6638798548387
Texas,Andrews,785,32.3045583587908,-102.639229236702
Texas,Angelina,6231,31.2798998085879,-94.5652486285516
Texas,Aransas,3085,28.0634582632984,-97.0255250405362
Texas,Archer,798,33.614148698355,-98.6858006593143
Texas,Armstrong,215,34.9648349690771,-101.35977591332
Texas,Atascosa,3497,28.9319522751015,-98.4501839873425
Texas,Austin,2311,29.8360627605746,-96.3241544821085
Texas,Bailey,353,34.0689436698355,-102.831010248772
Texas,Bandera,2667,29.731953068308,-99.1899107481842
Texas,Bastrop,7644,30.1018164487289,-97.3351143885922
Texas,Baylor,370,33.614148698355,-99.2145683068789
Texas,Bee,2529,28.4251024574877,-97.72415587022
Texas,Bell,46288,31.0360639503845,-97.4912789269921
Texas,Bexar,153484,29.4305829064836,-98.4721018172933
Texas,Blanco,1431,30.2196247847148,-98.3570332100513
Texas,Borden,68,32.7429149578081,-101.43100886066
Texas,Bosque,1991,31.896338775956,-97.6392242791604
Texas,Bowie,9091,33.4689430749306,-94.3953854464324
Texas,Brazoria,25826,29.173048404561,-95.4638796565371
Texas,Brazos,8923,30.6525019262444,-96.3405928545717
Texas,Brewster,747,29.8223641168554,-103.061147463256
Texas,Briscoe,128,34.5292180988037,-101.209090832408
Texas,Brooks,438,27.0223613406323,-98.2556632465285
Texas,Brown,3167,44.4603951159856,-88.0052620216605
Texas,Burleson,1362,30.5155154890515,-96.6310041014206
Texas,Burnet,4341,30.7292143310724,-98.1378549105426
Texas,Caldwell,3149,29.8607203192694,-97.5953886192587
Texas,Calhoun,1718,38.8284119076434,-81.1317266043275
Texas,Callahan,1368,32.2963391725593,-99.3734725740227
Texas,Cameron,17508,26.1264700413907,-97.474840554529
Texas,Camp,1101,32.9894905447554,-94.9378517377163
Texas,Carson,553,35.4031915680944,-101.357036184576
Texas,Cass,2967,33.0963399657658,-94.3488100577868
Texas,Castro,348,34.5319578275475,-102.261146670049
Texas,Chambers,3438,29.6908571371502,-94.6857966932814
Texas,Cherokee,3721,31.7840098974578,-95.1625094947127
Texas,Childress,529,34.5292180988037,-100.209089840899
Texas,Clay,1189,38.4658258646504,-81.0505297298349
Texas,Cochran,206,33.6086692408673,-102.825530791284
Texas,Coke,335,31.8881195897244,-100.529638103931
Texas,Coleman,795,31.7456536950438,-99.4611438938261
Texas,Collin,52190,33.1949702005447,-96.5679903403119
Texas,Collingsworth,260,34.9648349690771,-100.269363873264
Texas,Colorado,1732,29.6031858173467,-96.5241546804102
Texas,Comal,14920,29.8141449306238,-98.3214167363811
Texas,Comanche,1082,31.973051180784,-98.5405950358898
Texas,Concho,257,31.3346943834651,-99.8584045616855
Texas,Cooke,3116,33.6826419169515,-97.2173060526063
Texas,Coryell,11090,31.3922286870861,-97.7981285463042
Texas,Cottle,128,34.0744231273232,-100.258404958289
Texas,Crane,282,31.3703108571352,-102.532379815691
Texas,Crockett,287,30.6881183999145,-101.674844718863
Texas,Crosby,387,33.614148698355,-101.302241609699
Texas,Culberson,170,31.334694383465,-104.472107766343
Texas,Dallam,417,36.2771650373852,-102.600873034288
Texas,Dallas,109485,32.7675725165029,-96.778949453589
Texas,Dawson,732,32.7429149578081,-101.948817593249
Texas,Deaf Smith,718,34.9648349690771,-102.606352491775
Texas,Delta,592,33.3401758239692,-95.5844277212668
Texas,Denton,43586,33.2059291155202,-97.1186758178274
Texas,DeWitt,1698,29.0990757284768,-97.3679911335185
Texas,Dickens,215,33.614148698355,-100.778953419622
Texas,Dimmit,468,28.4251024574877,-99.7542948694189
Texas,Donley,367,34.9648349690771,-100.814569893292
Texas,Duval,736,27.6607181379513,-98.5186772059389
Texas,Eastland,1525,32.2963391725593,-98.7953898090686
Texas,Ector,7608,31.8689414885174,-102.543338730667
Texas,Edwards,133,29.9566108253044,-100.225528213363
Texas,Ellis,12449,32.301818630047,-96.7351137936872
Texas,El Paso,46587,31.6963385776543,-106.294027381008
Texas,Erath,2195,32.2141473102435,-98.2090878578829
Texas,Falls,1294,31.2525025211493,-96.9378537207328
Texas,Fannin,3115,33.6059295121235,-96.1159350975753
Texas,Fayette,1879,38.0412422081286,-81.0649291755577
Texas,Fisher,376,32.7429149578081,-100.403610581713
Texas,Floyd,331,36.915885526429,-80.3693559502243
Texas,Foard,109,33.981272350032,-99.7597743269066
Texas,Fort Bend,32253,29.5264734125187,-95.7570306321299
Texas,Franklin,941,46.4662162357936,-118.833765841647
Texas,Freestone,1498,31.7127769501175,-96.1433323850139
Texas,Frio,753,28.8661987852489,-99.1049791571245
Texas,Gaines,546,32.7401752290643,-102.633749779214
Texas,Galveston,23708,29.3292129429609,-94.8008653005234
Texas,Garza,318,33.1785318280816,-101.299501880955
Texas,Gillespie,2789,30.3182550194937,-98.9460748899808
Texas,Glasscock,86,31.8689414885174,-101.518680180464
Texas,Goliad,625,28.6552396719718,-97.4693610970412
Texas,Gonzales,1447,29.4470212789468,-97.4912789269921
Texas,Gray,1819,35.4004518393505,-100.814569893292
Texas,Grayson,11390,36.6826945026398,-81.2577217544023
Texas,Gregg,9275,32.5100380145802,-94.7816871993164
Texas,Grimes,2665,30.5456525052339,-95.9981267615894
Texas,Guadalupe,19005,29.6141447323221,-97.9707314571673
Texas,Hale,1744,34.0689436698355,-101.82826952852
Texas,Hall,264,34.5292180988037,-100.680323184843
Texas,Hamilton,760,31.7182564076052,-98.1159370805918
Texas,Hansford,265,36.2771650373852,-101.354296455832
Texas,Hardeman,313,34.3237384430143,-99.7378564969558
Texas,Hardin,5453,30.3209947482375,-94.4008649039201
Texas,Harris,191109,29.8333230318308,-95.4337426403546
Texas,Harrison,5082,39.2853943170415,-80.3853553343608
Texas,Hartley,471,35.8415481671117,-102.600873034288
Texas,Haskell,386,33.1785318280816,-99.7323770394681
Texas,Hays,12390,30.0525013313394,-98.0036082020936
Texas,Hemphill,236,35.8388084383678,-100.269363873264
Texas,Henderson,8883,32.1812705653172,-95.9405924579684
Texas,Hidalgo,23332,26.4168812882397,-98.2227865016022
Texas,Hill,3063,31.9867498245033,-97.1049771741081
Texas,Hockley,1318,33.6086692408673,-102.346078261109
Texas,Hood,5988,32.3949694073382,-97.8419642062059
Texas,Hopkins,2729,33.17031264185,-95.5844277212668
Texas,Houston,2251,31.2607217073809,-95.3597699642705
Texas,Howard,2645,32.3045583587908,-101.436488318148
Texas,Hudspeth,145,31.315516282258,-105.458410114132
Texas,Hunt,8094,33.1237372532044,-96.0803186239052
Texas,Hutchinson,1870,35.8415481671117,-101.354296455832
Texas,Irion,165,31.3018176385388,-100.981693346667
Texas,Jack,663,33.2333264029588,-98.1707316554689
Texas,Jackson,1194,44.3337999890057,-90.7391567859813
Texas,Jasper,2928,30.7018170436338,-94.1625085032044
Texas,Jeff Davis,204,30.7593513472548,-104.209093806932
Texas,Jefferson,19196,43.0202505514008,-88.7746324063234
Texas,Jim Hogg,282,27.0689367292779,-98.6885403880581
Texas,Jim Wells,2500,27.6607181379513,-98.0173068458129
Texas,Johnson,13555,44.0278576537599,-106.688548320124
Texas,Jones,1497,32.7374355003204,-99.8803223916364
Texas,Karnes,991,28.9429111900769,-97.8830601373638
Texas,Kaufman,7104,32.6004490631275,-96.3022366521577
Texas,Kendall,3612,29.9292135378658,-98.6666225581072
Texas,Kenedy,27,26.9429092070604,-97.6063475342341
Texas,Kent,88,33.1812715568255,-100.778953419622
Texas,Kerr,4714,30.0360629588763,-99.3378561003525
Texas,Kimble,403,30.4990771165883,-99.7104592095172
Texas,King,21,47.4333404823755,-121.800892071245
Texas,Kinney,445,29.3538705016556,-100.452925699103
Texas,Kleberg,2118,27.4223617372356,-97.6118269917219
Texas,Knox,239,33.614148698355,-99.7351167682119
Texas,Lamar,4459,33.6607240870006,-95.581687992523
Texas,Lamb,830,34.0689436698355,-102.351557718596
Texas,Lampasas,3625,31.2470230636616,-98.2337454165777
Texas,La Salle,287,28.3401708664281,-99.096759970893
Texas,Lavaca,1531,29.345651315424,-96.9022372470626
Texas,Lee,1095,36.7434921623585,-83.2232460955687
Texas,Leon,1639,31.296338181051,-95.987167846614
Texas,Liberty,5849,30.1867480397885,-94.8036050292673
Texas,Limestone,1644,31.5182562093035,-96.584428712775
Texas,Lipscomb,200,36.279904766129,-100.272103602008
Texas,Live Oak,1152,28.4223627287438,-98.0748411494339
Texas,Llano,2859,30.7045567723777,-98.6556636431318
Texas,Loving,11,31.8251058286157,-103.652928871929
Texas,Lubbock,16158,33.6086692408673,-101.820050342288
Texas,Lynn,294,33.1785318280816,-101.8145708848
Texas,McCulloch,655,31.2168860474792,-99.3460752865841
Texas,McLennan,16954,31.5511329542298,-97.203607408887
Texas,McMullen,82,28.3538695101474,-98.5679923233284
Texas,Madison,986,38.4286272965331,-78.2678368438978
Texas,Marion,1452,39.5125855717795,-80.2165618317209
Texas,Martin,243,32.3045583587908,-101.951557321993
Texas,Mason,323,38.7516148637883,-81.997293286111
Texas,Matagorda,2448,28.7538699067507,-95.9433321867122
Texas,Maverick,1315,28.6415410282525,-100.389911937994
Texas,Medina,4873,29.3894869753258,-99.1077188858684
Texas,Menard,269,30.8990775131916,-99.8008702580645
Texas,Midland,8839,31.8689414885174,-102.031009455565
Texas,Milam,2156,30.7812691772057,-96.9679907369152
Texas,Mills,428,31.4662013631702,-98.6310060844371
Texas,Mitchell,722,32.3072980875347,-100.921419314303
Texas,Montague,1822,33.7127789331339,-97.7296353277078
Texas,Montgomery,37921,37.1740755879315,-80.3957549340495
Texas,Moore,890,35.8388084383678,-101.894023018372
Texas,Morris,1204,33.1209975244606,-94.7351118106708
Texas,Motley,130,34.0744231273232,-100.778953419622
Texas,Nacogdoches,4096,31.5346945817667,-94.6419610333796
Texas,Navarro,3510,32.0607225005875,-96.4748395630207
Texas,Newton,1165,30.7155156873531,-93.7104532604679
Texas,Nolan,1033,32.301818630047,-100.406350310457
Texas,Nueces,28389,27.7785264739372,-97.4638816395535
Texas,Ochiltree,434,36.279904766129,-100.814569893292
Texas,Oldham,159,35.4031915680944,-102.603612763031
Texas,Orange,6635,38.255233970954,-78.036445750824
Texas,Palo Pinto,2698,32.7593533302713,-98.3186770076373
Texas,Panola,1821,32.1840102940611,-94.3077141266289
Texas,Parker,10976,32.7812711602222,-97.8063477325358
Texas,Parmer,437,34.5292180988037,-102.784434860126
Texas,Pecos,1053,30.7127759586093,-102.677585439116
Texas,Polk,3982,45.4689549730292,-92.5214109856334
Texas,Potter,7778,35.4004518393505,-101.896762747116
Texas,Presidio,323,29.945651910329,-104.387176175283
Texas,Rains,1143,32.8497643788186,-95.8008662920316
Texas,Randall,9644,34.9648349690771,-101.896762747116
Texas,Reagan,149,31.3648313996475,-101.521419909207
Texas,Real,337,29.8525011330378,-99.831007274247
Texas,Red River,1261,33.6470254432813,-95.0310025150075
Texas,Reeves,540,31.3812697721106,-103.557038365894
Texas,Refugio,638,28.3127735789895,-97.1542922914975
Texas,Roberts,65,35.8388084383678,-100.814569893292
Texas,Robertson,1279,31.0251050354091,-96.5351135953856
Texas,Rockwall,5811,32.8990794962081,-96.4090860731681
Texas,Runnels,899,31.8278455573595,-99.9734731689276
Texas,Rusk,4144,45.4651564397565,-91.1099425133442
Texas,Sabine,1236,31.3593519421598,-93.8173026814783
Texas,San Augustine,871,31.3757903146229,-94.1926455193869
Texas,San Jacinto,3308,30.6141457238304,-95.1022354623478
Texas,San Patricio,6228,28.0004445021897,-97.5214159431745
Texas,San Saba,468,31.2031874037599,-98.76799252163
Texas,Schleicher,152,30.8963377844477,-100.537857290162
Texas,Scurry,917,32.745654686552,-100.915939856815
Texas,Shackelford,191,32.7346957715766,-99.3542944728156
Texas,Shelby,1552,31.7757907112262,-94.1542893169729
Texas,Sherman,152,36.279904766129,-101.894023018372
Texas,Smith,16446,32.4114077798013,-95.2885370169301
Texas,Somervell,538,32.2031883952681,-97.7789504450972
Texas,Starr,807,26.5127717942747,-98.7460746916791
Texas,Stephens,981,32.7346957715766,-98.8337460114826
Texas,Sterling,80,31.8196263711279,-101.044707107776
Texas,Stonewall,120,33.1812715568255,-100.252925500801
Texas,Sutton,242,30.4990771165883,-100.540597018906
Texas,Swisher,533,34.5292180988037,-101.735118751228
Texas,Tarrant,119885,32.7730519739906,-97.2912787286905
Texas,Taylor,11799,45.2065663936506,-90.4837666167028
Texas,Terrell,105,30.2196247847148,-102.107721860393
Texas,Terry,748,33.1730523705939,-102.335119346133
Texas,Throckmorton,188,33.1785318280816,-99.211828578135
Texas,Titus,1878,33.189490743057,-94.9679887538987
Texas,Tom Green,9917,31.3922286870861,-100.691282099818
Texas,Travis,53111,30.3237344769814,-97.7707312588656
Texas,Trinity,1780,31.1072968977248,-95.1378519360179
Texas,Tyler,2169,39.4505879582507,-80.8701366736961
Texas,Upshur,3093,38.8984092132404,-80.2259614699011
Texas,Upton,255,31.3648313996475,-102.044708099284
Texas,Uvalde,1586,29.3566102303995,-99.7625140556505
Texas,Val Verde,3278,29.7648298132343,-101.231008662358
Texas,Van Zandt,5074,32.5949696056398,-95.7625100896176
Texas,Victoria,6581,28.805924752884,-96.9762099231468
Texas,Walker,4767,30.7812691772057,-95.5953866362423
Texas,Waller,2608,29.9867478414868,-95.9981267615894
Texas,Ward,799,31.4607219056825,-103.187174985473
Texas,Washington,2519,43.3678371717658,-88.2292533995712
Texas,Webb,6450,27.7346908140354,-99.5049795537278
Texas,Wharton,2626,29.2990759267784,-96.2447023485366
Texas,Wheeler,390,35.4004518393505,-100.269363873264
Texas,Wichita,12839,34.0223682811899,-98.6885403880581
Texas,Wilbarger,980,34.1456560746635,-99.2145683068789
Texas,Willacy,841,26.4552374906537,-97.5844297042833
Texas,Williamson,35587,30.6552416549882,-97.6008680767464
Texas,Wilson,4850,29.1620894895855,-98.0693616919462
Texas,Winkler,527,31.8689414885174,-103.063887192
Texas,Wise,5275,37.0012822392575,-82.5884705299539
Texas,Wood,5674,44.4663948850368,-90.02038445365
Texas,Yoakum,356,33.1730523705939,-102.831010248772
Texas,Young,1561,33.1730523705939,-98.6858006593143
Texas,Zapata,582,26.9456489358043,-99.2036093919035
Texas,Zavala,275,28.8661987852489,-99.7597743269067
Utah,Beaver,483,38.3593588827173,-113.192664358043
Utah,Box Elder,2734,41.4990880231788,-112.959787414815
Utah,Cache,4612,41.6826498490173,-111.781704054956
Utah,Carbon,1758,41.7182663226874,-107.000877396924
Utah,Daggett,120,40.8278544809335,-109.524167570017
Utah,Davis,20883,40.9648409181264,-112.115950961707
Utah,Duchesne,968,40.3210046633198,-110.433757512978
Utah,Emery,739,39.1045651010468,-110.647456354999
Utah,Garfield,443,46.3484078998077,-117.546093332034
Utah,Grand,708,39.0004554087802,-109.614578618564
Utah,Iron,2696,46.3899208428449,-90.2405759778283
Utah,Juab,636,39.6634697647938,-112.817321520135
Utah,Kane,677,37.2716865714057,-111.770745139981
Utah,Millard,824,39.0662088986328,-113.031020362156
Utah,Morgan,593,39.543584378544,-78.2454377061067
Utah,Piute,140,38.3292218665349,-112.143348249145
Utah,Rich,124,41.573060699263,-111.277593966086
Utah,Salt Lake,51212,40.6689502137898,-111.907731577174
Utah,San Juan,614,18.4113938986862,-66.0638505061953
Utah,Sanpete,1674,39.4223736353343,-111.631018974044
Utah,Sevier,1501,38.7730579230399,-111.907731577174
Utah,Summit,1974,40.9018271570177,-110.820059265862
Utah,Tooele,4588,40.490867845439,-113.096773852008
Utah,Uintah,2061,40.1593606674322,-109.537866213736
Utah,Utah,18888,40.181278497383,-111.535128468009
Utah,Wasatch,1031,40.2936073758812,-111.255676136135
Utah,Washington,11111,43.3678371717658,-88.2292533995712
Utah,Wayne,222,38.1322387054048,-82.4174771119953
Utah,Weber,17772,41.2552521649754,-111.957046694563
Vermont,Addison,2486,44.0284117443007,-73.0898361604282
Vermont,Bennington,3649,43.0270502896588,-73.0550374999313
Vermont,Caledonia,2722,44.4623950390026,-72.1358728812906
Vermont,Chittenden,9885,44.4419958242286,-73.0826364375667
Vermont,Essex,731,37.945045911008,-76.9192887534944
Vermont,Franklin,4001,46.4662162357936,-118.833765841647
Vermont,Grand Isle,675,44.7885824830851,-73.2908284236427
Vermont,Lamoille,1947,44.5999897425764,-72.6474531890545
Vermont,Orange,2483,38.255233970954,-78.036445750824
Vermont,Orleans,2392,44.7753829911725,-72.2262694016617
Vermont,Rutland,5566,43.5748292040315,-73.0658370842234
Vermont,Washington,4943,43.3678371717658,-88.2292533995712
Vermont,Windham,3544,42.9946515367824,-72.721250348384
Vermont,Windsor,4879,43.5922285342799,-72.5926552983871
Virginia,Accomack,4034,37.738253871044,-75.7013356361049
Virginia,Albemarle,7707,38.0002437862789,-78.5236269977798
Virginia,Alleghany,1857,37.7782523313852,-79.9541719318827
Virginia,Amelia,1211,37.3452689981918,-77.9456492458495
Virginia,Amherst,2950,37.6020591135823,-79.1532027635502
Virginia,Appomattox,1249,37.3776677510681,-78.8066161046937
Virginia,Arlington,14666,38.8808098906903,-77.1026816941587
Virginia,Augusta,7799,38.1798368732108,-79.1406032485427
Virginia,Bath,501,38.0550416769463,-79.7463799304102
Virginia,Bedford,7164,37.3354693754082,-79.523388514008
Virginia,Bland,789,37.1272773893322,-81.1581255881527
Virginia,Botetourt,3560,37.5550609226813,-79.7861783984496
Virginia,Brunswick,1749,36.7834906226997,-77.8510528871425
Virginia,Buchanan,1277,37.2880711999039,-82.0272921313669
Virginia,Buckingham,1396,37.5632606070513,-78.5364265050889
Virginia,Campbell,5006,44.2470359532685,-105.551560891423
Virginia,Caroline,3568,38.0132432858898,-77.3562719327219
Virginia,Carroll,2504,36.7448921084704,-80.7481413696554
Virginia,Charles City,755,37.3568685516907,-77.0720828719977
Virginia,Charlotte,1029,36.9732833170186,-78.6740212086627
Virginia,Chesterfield,32095,37.3926671736961,-77.5608640573672
Virginia,Clarke,1589,39.1220006065477,-77.9900475368282
Virginia,Craig,479,37.4876635170064,-80.2223616084704
Virginia,Culpeper,4505,38.5038244019745,-77.9252500310754
Virginia,Cumberland,707,37.5250620774255,-78.2686368131046
Virginia,Dickenson,1014,37.130877250763,-82.344879906476
Virginia,Dinwiddie,3106,37.0724794986648,-77.6494606470229
Virginia,Essex,1037,37.945045911008,-76.9192887534944
Virginia,Fairfax,85112,38.850411060831,-77.3026739958647
Virginia,Fauquier,8087,38.7118163957488,-77.8308536646702
Virginia,Floyd,1084,36.915885526429,-80.3693559502243
Virginia,Fluvanna,3164,37.848449629284,-78.2770364897763
Virginia,Franklin,5151,46.4662162357936,-118.833765841647
Virginia,Frederick,8429,39.2369961800287,-78.2886360432752
Virginia,Giles,1396,37.3146701760308,-80.723942301149
Virginia,Gloucester,5466,37.4182661883145,-76.5083045734886
Virginia,Goochland,1915,37.7336540481048,-77.8878514706564
Virginia,Grayson,1382,36.6826945026398,-81.2577217544023
Virginia,Greene,1908,38.330031091792,-78.4744288915601
Virginia,Greensville,1322,36.7208930322657,-77.5320651659215
Virginia,Halifax,3026,36.8014899298532,-78.8840131254539
Virginia,Hanover,9944,37.7720525700323,-77.453468191351
Virginia,Henrico,23393,37.53146183108,-77.4162696232337
